So.,1955-10-09 00:00:00,Unnamed: 2,Unnamed: 3,3,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,12,13,Unnamed: 15,Unnamed: 16,16,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,23,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,41,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52
Sa.,1974-03-30,,,,4.0,,,7.0,,,,,,,,,,,,,20.0,,,,24.0,,,,,,,,,,,,,37.0,,,,,,,,,,47.0,,,,
Sa.,1974-04-06,,,,4.0,,,,,,,,,,,,,,,,,21.0,22.0,,24.0,,,,,29.0,,,,,,,,,,,,,,,,,,,48.0,,,
Sa.,1974-04-13,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,39.0,,,,,,,,47.0,,49.0,,
Sa.,1974-04-20,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,30.0,,,,,,,,,,,41.0,42.0,,,45.0,,47.0,,,,
Sa.,1974-04-27,,,,,,,,,,,,,,,,,,,,,,,,24.0,,26.0,27.0,,,,31.0,,,,,,,38.0,,,,,,,45.0,,,,,,
Sa.,1974-05-04,,,3.0,,,6.0,,,,,,12.0,,,,,,,,,,,,,,26.0,,,,,,,33.0,,,,,,,,,,,,45.0,,,,,,
Sa.,1974-05-11,,,,,,6.0,,,,,,,,,15.0,,,,19.0,,,,,,,26.0,,,,,,,,,,,,,,,,,,44.0,45.0,,,,,,
Sa.,1974-05-18,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,36.0,37.0,,,,41.0,,43.0,,,,,48.0,,,
Sa.,1974-05-25,,,,,,,,,,10.0,11.0,,,,,,,,,,,,,,,,,28.0,29.0,,,,,,35.0,,,,,,,,,,,,,48.0,,,
Sa.,1974-06-01,,,,,,6.0,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,41.0,,,44.0,,,,48.0,,,
Sa.,1974-06-08,,,,,,,,,,,,,,,,16.0,,,,,21.0,22.0,,,25.0,,27.0,,,,,,,,,36.0,,,,,,,,,,,,,,,
Sa.,1974-06-15,,,3.0,4.0,,,,,,,,,,,,16.0,,,,20.0,,,,24.0,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,
Sa.,1974-06-22,,,,,5.0,,,8.0,,,,,,,,,,,,20.0,,,,,,,,,,30.0,,,33.0,,,,,,,,,,,,,,,,49.0,,
Sa.,1974-06-29,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,28.0,,30.0,,,,,,,37.0,,,,,,43.0,,,,,,49.0,,
Sa.,1974-07-06,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,36.0,,,,40.0,,,,,,,,,,,
Sa.,1974-07-13,,2.0,,,,,7.0,,,,,,,,,,,,,,,22.0,,,25.0,26.0,,,,,,,,,35.0,,,,,,,,,,,,,,,,
Sa.,1974-07-20,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,27.0,,,,,,33.0,,,,,,,,41.0,,,,,,,,,,
Sa.,1974-07-27,,,,,,,,,,,,,,,,,,,19.0,20.0,,,,,,,27.0,,29.0,,31.0,,,,,,,,39.0,,,,,,,,,,,,
Sa.,1974-08-03,,2.0,,,,,,,,,,12.0,,,,16.0,,,,,21.0,,,,,,,,29.0,,,,,,,,,,,,,,,,45.0,,,,,,
Sa.,1974-08-10,,,,4.0,,,7.0,,,10.0,,12.0,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,
Sa.,1974-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,30.0,31.0,,,,,36.0,,38.0,,,,,,,,,47.0,,,,
Sa.,1974-08-24,,,,,,6.0,,,,,,12.0,,,,,,,,,21.0,,,,,,,,,,,,,,,36.0,,,,,,,,,45.0,,47.0,,,,
Sa.,1974-08-31,,,,,,,,,,,11.0,,,14.0,,,17.0,,,,,,,,,,,,,30.0,31.0,,,,,,,,,,,,,44.0,,,,,,,
Sa.,1974-09-07,,,3.0,,,,,8.0,,,,,,,15.0,,,,,,,22.0,23,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,
Sa.,1974-09-14,,,3.0,,,,,,,,,,13.0,,,,,,,,,,,24.0,,26.0,,,,,,32.0,,,,,37.0,,,,,,,,,,,,,,
Sa.,1974-09-21,,,,,,,,,,,,12.0,,,,,17.0,,,,,,,,,,,,,,31.0,,,,,36.0,37.0,,39.0,,,,,,,,,,,,
Sa.,1974-09-28,,,3.0,4.0,,6.0,,,,,,,,,,16.0,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,
Sa.,1974-10-05,,,3.0,,,,,,,,,,,,,16.0,,,,,,,,24.0,,,,,,,,,,,35.0,,,,,,,,,44.0,,,,,49.0,,
Sa.,1974-10-12,1.0,,,,5.0,,,,,,,,,,,,,,,,,22.0,,24.0,,,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,
Sa.,1974-10-19,,,,,,,,,,,,,13.0,,15.0,,,,,,21.0,22.0,,,,,,,,,31.0,,33.0,,,,,,,,,,,,,,,,,,
Sa.,1974-10-26,,,,,,,,,,,,12.0,,,,,,,,20.0,,,,,,,,,,,31.0,,,,,,,,,,,42.0,,,,46.0,,48.0,,,
Sa.,1974-11-02,,,,,,6.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,38.0,39.0,,,,,,45.0,,,,,,
Sa.,1974-11-09,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,29.0,,,32.0,,,,,,,,,,,,,45.0,,47.0,,,,
Sa.,1974-11-16,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,28.0,29.0,,,,,,,,,,,,,,43.0,,,46.0,,48.0,,,
Sa.,1974-11-23,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,27.0,28.0,,,,32.0,,,,,,,,,41.0,42.0,,,,,,,,,
Sa.,1974-11-30,,,,,,,,8.0,,,,,,,,,,,19.0,,,22.0,,,,,,,29.0,,,32.0,,,,,,,,40.0,,,,,,,,,,,
Sa.,1974-12-07,,,,,,,,,,10.0,,,,14.0,,,,,,,,22.0,,,,,27.0,,,,,32.0,,,,,,,,,,,,,,,,,49.0,,
Sa.,1974-12-14,,,,,,6.0,,,9.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,45.0,,,48.0,,,
Sa.,1974-12-21,,,,,,,,,9.0,10.0,,,,,,,17.0,,,20.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,
Sa.,1974-12-28,,,,,,6.0,7.0,,,,,,,,,,,,,,,22.0,23,,,,,,,,,,,,,,,,,,,42.0,,,,46.0,,,,,
Sa.,1975-01-04,,,3.0,,,,,,,,,,,,,,,,,,,,,24.0,,,,28.0,,,,,,,,,,,,40.0,41.0,,,,45.0,,,,,,
Sa.,1975-01-11,1.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,37.0,38.0,,,,42.0,43.0,,,,,,,,
Sa.,1975-01-18,1.0,,,4.0,,,,,,,,,,14.0,,,,,,,,,,,,,27.0,,,30.0,,,33.0,,,,,,,,,,,,,,,,,,
Sa.,1975-01-25,1.0,,,,,6.0,,,,,,,,,,,,,,,,,23,,,,,,,,,32.0,,,,,,,,,,42.0,,,,,,48.0,,,
Sa.,1975-02-01,,,,,,,,,,,,,,,,,,18.0,,20.0,,,,,,26.0,,,,,,,33.0,,,36.0,,,,,,,,,,,47.0,,,,
Sa.,1975-02-08,,,,,,,7.0,,,,,,,,,,,,,,,,,,25.0,,27.0,,,30.0,,,,,,,37.0,,,,,,,,,,47.0,,,,
Sa.,1975-02-15,,,,4.0,,,,,,,,,,,,,,18.0,,,,,,,,,,28.0,,,,,,34.0,,,,,,40.0,,,,,,,,,49.0,,
Sa.,1975-02-22,1.0,,,4.0,,,,,,,,,,14.0,,,,,,20.0,,,,,,,,,,,,,33.0,,,,,38.0,,,,,,,,,,,,,
Sa.,1975-03-01,,,3.0,,,,,,,,,12.0,,,,,,,19.0,,,,,,,,,,,,,32.0,,,,,,38.0,,,,,,,,,,,49.0,,
Sa.,1975-03-08,,2.0,,,,,,8.0,,,,,,,,,,,,20.0,,,23,,,,,,,,,,,,,,,,,,41.0,,,,,,,,49.0,,
Sa.,1975-03-15,,,,,,,7.0,,,,,,,,,,,18.0,,,21.0,,23,,,,,,,,,32.0,,,,,,,,,,42.0,,,,,,,,,
Sa.,1975-03-22,,,,,,,,,,,11.0,12.0,,,15.0,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,47.0,,49.0,,
Sa.,1975-03-29,,,,4.0,,,7.0,,9.0,,,,,,,16.0,,,,,,,,,,26.0,,,29.0,,,,,,,,,,,,,,,,,,,,,,
Sa.,1975-04-05,,,,,5.0,,,,,10.0,,,13.0,,,16.0,,,,,,22.0,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,
Sa.,1975-04-12,,,,,,,,,,10.0,,12.0,,,,,,,19.0,,,,,,,,,,,,,,,,35.0,,,,,40.0,,,,,45.0,,,,,,
Sa.,1975-04-19,1.0,,,4.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,33.0,,,,,38.0,39.0,,,,,,,,,,,,
Sa.,1975-04-26,,,,,,,7.0,,,,,,,,,,,18.0,,,,,,,,,27.0,,,,,,33.0,,35.0,,37.0,,,,,,,,,,,,,,
Sa.,1975-05-03,,,,,,6.0,,,,,,,,,,,,,,,,,23,,25.0,,,,,,31.0,,,34.0,,,,,,40.0,,,,,,,,,,,
Sa.,1975-05-10,,,,,,,7.0,,,,,,,14.0,,,,,,,,,23,,,,27.0,,,,,,33.0,,,36.0,,,,,,,,,,,,,,,
Sa.,1975-05-17,,,,,,,,,9.0,10.0,11.0,,,,,,,,,,,,,,,,27.0,,,,,,,,35.0,,,,,,,,,,,46.0,,,,,
Sa.,1975-05-24,,,,,,,,,,,,12.0,,,,,17.0,,,,,,,,25.0,,,28.0,,30.0,,,,,,,,,,,,,43.0,,,,,,,,
Sa.,1975-05-31,,,,,,,,,,10.0,,12.0,,,,,,,,,,,,,,,,,,,31.0,,,,,,,38.0,,,,,43.0,,,,,,49.0,,
Sa.,1975-06-07,,,,,,,,,,,,,,,,,,18.0,,,,22.0,,,,,,,,,31.0,,33.0,,35.0,,,,,,,,,,45.0,,,,,,
Sa.,1975-06-14,,,,,,,7.0,,,,,12.0,,,,,,,,,,,,24.0,,,,,,30.0,31.0,,,,,,,,39.0,,,,,,,,,,,,
Sa.,1975-06-21,,,,,,,,,,,,,,,,,,,19.0,,,,,,25.0,26.0,,,,,31.0,,,,35.0,,,38.0,,,,,,,,,,,,,
Sa.,1975-06-28,1.0,,3.0,,,,,,9.0,,11.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,
Sa.,1975-07-05,,,3.0,,,,,,9.0,,,,,,,,,,,,,,,,25.0,,,,29.0,30.0,,,,,,,,38.0,,,,,,,,,,,,,
Sa.,1975-07-12,,,,,,,,,9.0,,,,,,15.0,,17.0,,,,,,,,,26.0,,,29.0,,,,,,,,,,,,,42.0,,,,,,,,,
Sa.,1975-07-19,,2.0,,4.0,,,,,,,,,13.0,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,47.0,,49.0,,
Sa.,1975-07-26,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,36.0,,,39.0,40.0,,,,,,,,48.0,,,
Sa.,1975-08-02,,,,,,,,,,,,,,,,,17.0,,19.0,,,,,,,,,28.0,,,,,,,,36.0,,,,,,,,,,,,48.0,49.0,,
Sa.,1975-08-09,,,,,,,,,9.0,,,,,,15.0,,,,,,,,,,25.0,,,,,,,,33.0,,,,,38.0,,,,,,,,,,,49.0,,
Sa.,1975-08-16,,2.0,3.0,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,45.0,46.0,,,,,
Sa.,1975-08-23,,,3.0,,,,7.0,,,,,,,,,,,,,,,,,,,,27.0,,,,31.0,32.0,,,,,,,,,,,43.0,,,,,,,,
Sa.,1975-08-30,,,,,,,,8.0,,,,12.0,,,,,,,,,,,,,,,27.0,,,,,32.0,,,,,,38.0,39.0,,,,,,,,,,,,
Sa.,1975-09-06,,,,,,,7.0,,,,,,13.0,,,16.0,,,,,,,,,,,,,,,,32.0,,,,,,,,40.0,,,,,,46.0,,,,,
Sa.,1975-09-13,,2.0,,,5.0,,,,,,,,,,,,,18.0,19.0,,,,,,,,,,,,,,,,35.0,,,,,,,42.0,,,,,,,,,
Sa.,1975-09-20,,,,4.0,,,,,,,,12.0,,14.0,,,,,,,,,,,,,,,,30.0,,32.0,,,,,,,,,,,,44.0,,,,,,,
Sa.,1975-09-27,,,,,,,,,,,,,,,,16.0,17.0,,,,,,,,,26.0,,,,,31.0,,33.0,,,,,,,40.0,,,,,,,,,,,
Sa.,1975-10-04,,,,,,,7.0,,,,,,,,15.0,,,18.0,,,,,,,,,,,,,,,,,35.0,,,,,,41.0,,,44.0,,,,,,,
Sa.,1975-10-11,1.0,,,,,6.0,,8.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,45.0,,,,,,
Sa.,1975-10-18,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,30.0,,32.0,,,,,37.0,,,40.0,,,,,,,47.0,,,,
Sa.,1975-10-25,,,,,,,,8.0,,,,,,,,,,,,,21.0,,,,,,27.0,,,,,32.0,,,,,,38.0,,40.0,,,,,,,,,,,
Sa.,1975-11-01,,,3.0,,,,,,,,,,,,,16.0,,,,,,,,,,,27.0,,,,,32.0,33.0,34.0,,,,,,,,,,,,,,,,,
Sa.,1975-11-08,,,,4.0,,,,,,,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,39.0,,,,,44.0,,,,,,,
Sa.,1975-11-15,,,,,,,7.0,,,,,,13.0,,,16.0,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,44.0,,46.0,,,,,
Sa.,1975-11-22,,,,4.0,5.0,,,,,,,,,,,16.0,,18.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,
Sa.,1975-11-29,,2.0,,,,,,,,,,,,14.0,,,,,19.0,20.0,,,,,,,,,,,,32.0,,,,,,,,,,,43.0,,,,,,,,
Sa.,1975-12-06,,2.0,,,5.0,,,8.0,,,,,,14.0,,,,,,,,22.0,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,
Sa.,1975-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,31.0,,,,35.0,,37.0,,39.0,,,,,,,46.0,,,,,
Sa.,1975-12-20,,,3.0,,,,7.0,,,,,,,,,,,,,,,,23,,25.0,,,,,,,,,,,,37.0,,,,,,,44.0,,,,,,,
Sa.,1975-12-27,,2.0,,,,,,,,,,,13.0,,,,,,,,,,,,25.0,,,,,,,,,,35.0,,,,,,,,,,45.0,46.0,,,,,
Sa.,1976-01-03,,,,,,,,,9.0,,11.0,,,,,,,,,,21.0,,,,25.0,,,,,,,,,,,,37.0,,,,,,,44.0,,,,,,,
Sa.,1976-01-10,,,3.0,,,,,,,,11.0,,,,,16.0,,,,,,,,,,,,28.0,,,,,,,,,,,39.0,,,,,,,,,,49.0,,
Sa.,1976-01-17,,,,,,,,,9.0,10.0,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,41.0,,,,,46.0,47.0,,,,
Sa.,1976-01-24,,,,,,6.0,,,,,,,13.0,,,,,,,,,22.0,,,,,,,,,,,,,,,,38.0,,,41.0,,,,45.0,,,,,,
Sa.,1976-01-31,,,,4.0,,,,,,,,,,,,,,,,,,,,24.0,,,,,29.0,,,32.0,,34.0,,,,,,,,,43.0,,,,,,,,
Sa.,1976-02-07,1.0,,3.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,41.0,,,,,46.0,,,,,
Sa.,1976-02-14,,,,,,,,,,10.0,11.0,,13.0,,15.0,,,18.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,
Sa.,1976-02-21,,,,,,,,,9.0,,,,,,,,17.0,,,20.0,,,23,24.0,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,
Sa.,1976-02-28,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,30.0,,32.0,,,,,,,,40.0,,,,44.0,,,,48.0,,,
Sa.,1976-03-06,1.0,,,,,,,,,10.0,,,13.0,,,,,,,,,,,,,26.0,,,,,,,,,,,,38.0,,,,,,,,46.0,,,,,
Sa.,1976-03-13,1.0,,,,,,,,9.0,,,12.0,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,41.0,,,,45.0,,,,,,
Sa.,1976-03-20,,,,4.0,,,,8.0,,,,,,,,,,,,,,,,,,26.0,,,29.0,,,32.0,,,,,,,,,,,43.0,,,,,,,,
Sa.,1976-03-27,,,,,,,,,,,,,,,,,17.0,,,,,,23,,25.0,,,,29.0,,,,,,,,,,,,,42.0,,44.0,,,,,,,
Sa.,1976-04-03,,2.0,,,,,,,,10.0,11.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,41.0,,,,,,,,,,
Sa.,1976-04-10,,,,,5.0,,,8.0,,,,12.0,,,15.0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,
Sa.,1976-04-17,1.0,,,,,,,,,,,,,,,,,,,20.0,,,23,,,,,,,,,,,,,36.0,,,,,41.0,42.0,,,,,,,,,
Sa.,1976-04-24,,,,,5.0,,,,,,,,,,,,,,19.0,,21.0,,23,,,,,,,,,,,,,,,,,,41.0,,,,,46.0,,,,,
Sa.,1976-05-01,,,,,,,,,,,,,,,,,,,,20.0,,,,,,26.0,,,29.0,,,,,,,,,,,,,42.0,,,45.0,,,48.0,,,
Sa.,1976-05-08,1.0,,,,,,,,9.0,10.0,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,46.0,,,49.0,,
Sa.,1976-05-15,,2.0,,,5.0,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,43.0,44.0,45.0,,,,,,
Sa.,1976-05-22,,,,,,,,,9.0,,,,,,,,17.0,18.0,,,,,,,,,,,,,,,,,,,37.0,,,,,,43.0,,,,,48.0,,,
Sa.,1976-05-29,,,,,,,,,,,,12.0,,,15.0,,17.0,,,,,,,,25.0,,,,,,,32.0,,,,,,,,,41.0,,,,,,,,,,
Sa.,1976-06-05,1.0,,,,,6.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,33.0,,,,,,,,,,,,45.0,46.0,,,,,
Sa.,1976-06-12,,,,,5.0,,,,,,11.0,,13.0,,,,,,,,,,,,,,,,29.0,,,,,,35.0,,,,,,,,,,,,47.0,,,,
Sa.,1976-06-19,,2.0,,,,,7.0,,,,,,,,,,,,,,,,23,,,,,,,,,,,34.0,,,,,,,41.0,,,,,,47.0,,,,
Sa.,1976-06-26,,,,,,,7.0,,,,,,,,,,,,19.0,20.0,,,,24.0,25.0,,,,,,,,,,35.0,,,,,,,,,,,,,,,,
Sa.,1976-07-03,,,3.0,,,,,,,,,,,14.0,15.0,,17.0,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,47.0,,,,
Sa.,1976-07-10,,,,,5.0,6.0,,,,,,12.0,,,15.0,,,,,,,,,,,,,,,,,32.0,33.0,,,,,,,,,,,,,,,,,,
Sa.,1976-07-17,,,,,5.0,,,,9.0,,,12.0,,,,,,,,,,,,,,26.0,,,,,,,,,,,,38.0,,,,,,,,46.0,,,,,
Sa.,1976-07-24,,,,,5.0,,,,,,,,,,,,,,,20.0,,,,,25.0,26.0,27.0,,,,,,,,,,,,,,41.0,,,,,,,,,,
Sa.,1976-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,28.0,,,31.0,,,,,,,,,,,42.0,43.0,44.0,,,,,,,
Sa.,1976-08-07,,,,,5.0,,,,,,,,,,,16.0,,,,,21.0,,,,,,,,,,,,33.0,,35.0,,,,,40.0,,,,,,,,,,,
Sa.,1976-08-14,,2.0,,,,6.0,,,,,,,,,,16.0,,,,,,,,,,26.0,,,,30.0,,,,,,,,,39.0,,,,,,,,,,,,
Sa.,1976-08-21,,,,,,,7.0,,,,11.0,,,,,,,,19.0,20.0,,,,,,26.0,,,,,,,,,,,37.0,,,,,,,,,,,,,,
Sa.,1976-08-28,,,,4.0,,6.0,,8.0,9.0,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,43.0,,,,,,,,
Sa.,1976-09-04,,,,,,6.0,,,,,,,,,,16.0,17.0,,19.0,,,,,,,,,28.0,,30.0,,,,,,,,,,,,,,,,,,,,,
Sa.,1976-09-11,,,,,,,,,9.0,,11.0,12.0,,,,,,,,20.0,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,49.0,,
Sa.,1976-09-18,,,3.0,,,6.0,,,,,11.0,,,,,,,,,,,,,24.0,,,,,,,,32.0,,,,,,,,40.0,,,,,,,,,,,
Sa.,1976-09-25,,,,,,,,,9.0,,,,,,,,,,,,,,23,,,,,28.0,,,,32.0,,,,,,,,,,,,44.0,,46.0,,,,,
Sa.,1976-10-02,,,3.0,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,37.0,,39.0,,,,,,,,47.0,48.0,,,
Sa.,1976-10-09,,,,,,6.0,,,9.0,,,,,,,,,,19.0,,,,,24.0,,,,,,,,,,,35.0,,,,39.0,,,,,,,,,,,,
Sa.,1976-10-16,1.0,2.0,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,33.0,34.0,,,,,,,,,,,,,47.0,,,,
Sa.,1976-10-23,,,,,,,,8.0,,,,,,,15.0,,,,,,,22.0,,,,,,,,30.0,,,,,,,,38.0,,40.0,,,,,,,,,,,
Sa.,1976-10-30,,2.0,,,,,7.0,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,43.0,,,,47.0,,,,
Sa.,1976-11-06,,,3.0,,,,,8.0,,10.0,,,,,15.0,,17.0,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,
Sa.,1976-11-13,,2.0,,,,,,8.0,,,11.0,,,,,,17.0,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,45.0,,,,,,
Sa.,1976-11-20,,,,,,,7.0,,,,,,,14.0,,,,,,,,,,,25.0,,,,29.0,,,,,,,36.0,,,,,,,,,,,,,49.0,,
Sa.,1976-11-27,,,3.0,,,,,,,,,,13.0,,,,,18.0,,,,,,,,,,,,,,,,,35.0,,,,,40.0,,,43.0,,,,,,,,
Sa.,1976-12-04,,,3.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,35.0,,,38.0,,,,,,,,,47.0,,,,
Sa.,1976-12-11,1.0,2.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,28.0,,,,32.0,,,,,,,,,,,,44.0,,,,,,,
Sa.,1976-12-18,,2.0,,,,,,,,,,,,,,,,,,,,,23,,25.0,,,,,,,,,,,,,38.0,,,,,,,45.0,46.0,,,,,
Sa.,1976-12-25,,,,,,,,,,,,12.0,,,,16.0,,,,,,,,,25.0,,,,,,,,,,,,,38.0,,,,,43.0,44.0,,,,,,,
Sa.,1977-01-01,,,,,,,,,,,,,,,,,,,,,,,23,24.0,25.0,,,,,,31.0,,,,,36.0,,,39.0,,,,,,,,,,,,
Sa.,1977-01-08,,2.0,,,,,7.0,,,,,,13.0,,,,,,,,,,,,,,,,,30.0,31.0,,33.0,,,,,,,,,,,,,,,,,,
Sa.,1977-01-15,,,,,,,,,,,,,,,,16.0,,,,,,,,24.0,,,,,,,,,,,,,,38.0,39.0,,,,,44.0,,46.0,,,,,
Sa.,1977-01-22,,2.0,3.0,,,,,,,,,12.0,,,,16.0,,,19.0,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,
Sa.,1977-01-29,,2.0,,,,,7.0,,9.0,,,,,,,16.0,,,,20.0,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,
Sa.,1977-02-05,,,,4.0,,,,8.0,9.0,,,,,,,,,,,,,,23,,,,,,,,,,,,,,37.0,,,,,42.0,,,,,,,,,
Sa.,1977-02-12,,,,,,,,,,,,,,,,,,,19.0,,,,23,24.0,25.0,,,,,,,,,,,,37.0,,,,,,43.0,,,,,,,,
Sa.,1977-02-19,,,,,5.0,,,,9.0,10.0,,,,,15.0,16.0,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,
Sa.,1977-02-26,,2.0,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,34.0,,,37.0,,,,,,,44.0,,,,,49.0,,
Sa.,1977-03-05,,,,,,,,,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,39.0,40.0,,,,,,,,,49.0,,
Sa.,1977-03-12,,,,,,,,8.0,9.0,10.0,,,,,,16.0,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,46.0,,,,,
Sa.,1977-03-19,,,,,,,,,,,,,,,15.0,,,,19.0,,21.0,22.0,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,49.0,,
Sa.,1977-03-26,,,,,,,,,9.0,,,,13.0,14.0,,,,,,20.0,,,,,,,,,,,,,,,,36.0,,,,,,,,44.0,,,,,,,
Sa.,1977-04-02,,,3.0,,5.0,,,,,,,,,,,,17.0,18.0,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,47.0,,,,
Sa.,1977-04-09,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,,29.0,,,,,,,,,,,,41.0,,,,45.0,,,,49.0,,
Sa.,1977-04-16,,,,,5.0,,,,,,,,,,,,,,,20.0,,,,,25.0,,,,,,,,,,,,,,39.0,,,,,,,,,48.0,49.0,,
Sa.,1977-04-23,,,,,,,,,,,,,,,,16.0,17.0,,,,,,,,,26.0,,,,30.0,,,,,,,,,,,41.0,,43.0,,,,,,,,
Sa.,1977-04-30,1.0,,,,,,,8.0,,,,12.0,,,15.0,,,,,,,,,,,,27.0,,,,,,,34.0,,,,,,,,,,,,,,,,,
Sa.,1977-05-07,,,,,5.0,,,,,,,,,,,16.0,17.0,,,20.0,,,,24.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,
Sa.,1977-05-14,,,,,,,,,,,,,,,15.0,,,,,,,,,,25.0,,,,,,31.0,,,,,36.0,37.0,,,,41.0,,,,,,,,,,
Sa.,1977-05-21,,,,,5.0,,7.0,,9.0,,,,,,,,,,,,21.0,,,,,,27.0,,,,,,,,,36.0,,,,,,,,,,,,,,,
Sa.,1977-05-28,,,,,,,,,,,,12.0,13.0,,,,,,,,,22.0,,,,,,,,,,,,,,,,,39.0,,,,,,45.0,,,48.0,,,
Sa.,1977-06-04,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,29.0,30.0,,32.0,,,,36.0,,,,,,,,,,,,48.0,,,
Sa.,1977-06-11,,,3.0,,,,,,,,,12.0,,14.0,,,,,,,,,,,,,,,,,,32.0,,,,,,,,40.0,,,,,,46.0,,,,,
